Product Name,Category,Price,Units Sold,Revenue,Cost,Date,Region
Salmon Sushi,Sushi,519.0,17,8823.0,220.0,2026-03-16,Pune
Penne Alfredo,Pasta,229.0,39,8931.0,80.0,2026-03-16,Chennai
Penne Alfredo,Pasta,219.0,37,8103.0,80.0,2026-03-16,Bangalore
Penne Alfredo,Pasta,229.0,27,6183.0,80.0,2026-03-16,Mumbai
Penne Alfredo,Pasta,219.0,25,5475.0,80.0,2026-03-16,Delhi
Penne Alfredo,Pasta,199.0,36,7164.0,80.0,2026-03-16,Hyderabad
Penne Alfredo,Pasta,199.0,36,7164.0,80.0,2026-03-16,Pune
Chicken Biryani,Biryani,269.0,59,15871.0,100.0,2026-03-17,Chennai
Chicken Biryani,Biryani,279.0,48,13392.0,100.0,2026-03-17,Bangalore
Chicken Biryani,Biryani,299.0,50,14950.0,100.0,2026-03-17,Mumbai
Chicken Biryani,Biryani,259.0,75,19425.0,100.0,2026-03-17,Delhi
Chicken Biryani,Biryani,269.0,61,16409.0,100.0,2026-03-17,Hyderabad
Chicken Biryani,Biryani,279.0,51,14229.0,100.0,2026-03-17,Pune
Margherita Pizza,Pizza,319.0,45,14355.0,120.0,2026-03-17,Chennai
Margherita Pizza,Pizza,309.0,46,14214.0,120.0,2026-03-17,Bangalore
Margherita Pizza,Pizza,319.0,54,17226.0,120.0,2026-03-17,Mumbai
Margherita Pizza,Pizza,329.0,40,13160.0,120.0,2026-03-17,Delhi
Margherita Pizza,Pizza,339.0,42,14238.0,120.0,2026-03-17,Hyderabad
Margherita Pizza,Pizza,349.0,40,13960.0,120.0,2026-03-17,Pune
Veggie Burger,Burger,119.0,69,8211.0,45.0,2026-03-17,Chennai
Veggie Burger,Burger,139.0,49,6811.0,45.0,2026-03-17,Bangalore
Veggie Burger,Burger,139.0,64,8896.0,45.0,2026-03-17,Mumbai
Veggie Burger,Burger,129.0,67,8643.0,45.0,2026-03-17,Delhi
Veggie Burger,Burger,119.0,81,9639.0,45.0,2026-03-17,Hyderabad
Veggie Burger,Burger,149.0,52,7748.0,45.0,2026-03-17,Pune
Hakka Noodles,Chinese,189.0,46,8694.0,60.0,2026-03-17,Chennai
Hakka Noodles,Chinese,199.0,32,6368.0,60.0,2026-03-17,Bangalore
Hakka Noodles,Chinese,199.0,46,9154.0,60.0,2026-03-17,Mumbai
Hakka Noodles,Chinese,169.0,32,5408.0,60.0,2026-03-17,Delhi
Hakka Noodles,Chinese,159.0,50,7950.0,60.0,2026-03-17,Hyderabad
Hakka Noodles,Chinese,189.0,42,7938.0,60.0,2026-03-17,Pune
Salmon Sushi,Sushi,509.0,16,8144.0,220.0,2026-03-17,Chennai
Salmon Sushi,Sushi,519.0,19,9861.0,220.0,2026-03-17,Bangalore
Salmon Sushi,Sushi,509.0,22,11198.0,220.0,2026-03-17,Mumbai
Salmon Sushi,Sushi,509.0,12,6108.0,220.0,2026-03-17,Delhi
Salmon Sushi,Sushi,509.0,20,10180.0,220.0,2026-03-17,Hyderabad
Salmon Sushi,Sushi,519.0,11,5709.0,220.0,2026-03-17,Pune
Penne Alfredo,Pasta,209.0,30,6270.0,80.0,2026-03-17,Chennai
Penne Alfredo,Pasta,209.0,44,9196.0,80.0,2026-03-17,Bangalore
Penne Alfredo,Pasta,229.0,29,6641.0,80.0,2026-03-17,Mumbai
Penne Alfredo,Pasta,219.0,28,6132.0,80.0,2026-03-17,Delhi
Penne Alfredo,Pasta,199.0,36,7164.0,80.0,2026-03-17,Hyderabad
Penne Alfredo,Pasta,239.0,39,9321.0,80.0,2026-03-17,Pune
Chicken Biryani,Biryani,299.0,34,10166.0,100.0,2026-03-18,Chennai
Chicken Biryani,Biryani,279.0,44,12276.0,100.0,2026-03-18,Bangalore
Chicken Biryani,Biryani,259.0,71,18389.0,100.0,2026-03-18,Mumbai
Chicken Biryani,Biryani,259.0,74,19166.0,100.0,2026-03-18,Delhi
Chicken Biryani,Biryani,259.0,57,14763.0,100.0,2026-03-18,Hyderabad
Chicken Biryani,Biryani,269.0,45,12105.0,100.0,2026-03-18,Pune
Margherita Pizza,Pizza,339.0,55,18645.0,120.0,2026-03-18,Chennai
Margherita Pizza,Pizza,319.0,57,18183.0,120.0,2026-03-18,Bangalore
Margherita Pizza,Pizza,309.0,54,16686.0,120.0,2026-03-18,Mumbai
Margherita Pizza,Pizza,329.0,39,12831.0,120.0,2026-03-18,Delhi
Margherita Pizza,Pizza,309.0,48,14832.0,120.0,2026-03-18,Hyderabad
Margherita Pizza,Pizza,309.0,48,14832.0,120.0,2026-03-18,Pune
Veggie Burger,Burger,149.0,59,8791.0,45.0,2026-03-18,Chennai
Veggie Burger,Burger,119.0,91,10829.0,45.0,2026-03-18,Bangalore
Veggie Burger,Burger,129.0,77,9933.0,45.0,2026-03-18,Mumbai
Veggie Burger,Burger,159.0,43,6837.0,45.0,2026-03-18,Delhi
Veggie Burger,Burger,149.0,68,10132.0,45.0,2026-03-18,Hyderabad
Veggie Burger,Burger,149.0,59,8791.0,45.0,2026-03-18,Pune
Hakka Noodles,Chinese,189.0,43,8127.0,60.0,2026-03-18,Chennai
Hakka Noodles,Chinese,159.0,57,9063.0,60.0,2026-03-18,Bangalore
Hakka Noodles,Chinese,189.0,32,6048.0,60.0,2026-03-18,Mumbai
Hakka Noodles,Chinese,189.0,39,7371.0,60.0,2026-03-18,Delhi
Hakka Noodles,Chinese,169.0,40,6760.0,60.0,2026-03-18,Hyderabad
Hakka Noodles,Chinese,179.0,32,5728.0,60.0,2026-03-18,Pune
Salmon Sushi,Sushi,519.0,19,9861.0,220.0,2026-03-18,Chennai
Salmon Sushi,Sushi,519.0,25,12975.0,220.0,2026-03-18,Bangalore
Salmon Sushi,Sushi,529.0,13,6877.0,220.0,2026-03-18,Mumbai
Salmon Sushi,Sushi,529.0,18,9522.0,220.0,2026-03-18,Delhi
Salmon Sushi,Sushi,539.0,19,10241.0,220.0,2026-03-18,Hyderabad
Salmon Sushi,Sushi,519.0,19,9861.0,220.0,2026-03-18,Pune
Penne Alfredo,Pasta,199.0,37,7363.0,80.0,2026-03-18,Chennai
Penne Alfredo,Pasta,239.0,24,5736.0,80.0,2026-03-18,Bangalore
Penne Alfredo,Pasta,239.0,31,7409.0,80.0,2026-03-18,Mumbai
Penne Alfredo,Pasta,239.0,27,6453.0,80.0,2026-03-18,Delhi
Penne Alfredo,Pasta,209.0,24,5016.0,80.0,2026-03-18,Hyderabad
Penne Alfredo,Pasta,219.0,39,8541.0,80.0,2026-03-18,Pune
Chicken Biryani,Biryani,289.0,56,16184.0,100.0,2026-03-19,Chennai
Chicken Biryani,Biryani,289.0,50,14450.0,100.0,2026-03-19,Bangalore
Chicken Biryani,Biryani,299.0,48,14352.0,100.0,2026-03-19,Mumbai
Chicken Biryani,Biryani,289.0,57,16473.0,100.0,2026-03-19,Delhi
Chicken Biryani,Biryani,259.0,60,15540.0,100.0,2026-03-19,Hyderabad
Chicken Biryani,Biryani,259.0,66,17094.0,100.0,2026-03-19,Pune
Margherita Pizza,Pizza,329.0,42,13818.0,120.0,2026-03-19,Chennai
Margherita Pizza,Pizza,339.0,50,16950.0,120.0,2026-03-19,Bangalore
Margherita Pizza,Pizza,319.0,49,15631.0,120.0,2026-03-19,Mumbai
Margherita Pizza,Pizza,339.0,43,14577.0,120.0,2026-03-19,Delhi
Margherita Pizza,Pizza,319.0,37,11803.0,120.0,2026-03-19,Hyderabad
Margherita Pizza,Pizza,349.0,41,14309.0,120.0,2026-03-19,Pune
Veggie Burger,Burger,129.0,59,7611.0,45.0,2026-03-19,Chennai
Veggie Burger,Burger,159.0,47,7473.0,45.0,2026-03-19,Bangalore
Veggie Burger,Burger,119.0,66,7854.0,45.0,2026-03-19,Mumbai
Veggie Burger,Burger,149.0,47,7003.0,45.0,2026-03-19,Delhi
Veggie Burger,Burger,139.0,81,11259.0,45.0,2026-03-19,Hyderabad
Veggie Burger,Burger,149.0,67,9983.0,45.0,2026-03-19,Pune
Hakka Noodles,Chinese,199.0,47,9353.0,60.0,2026-03-19,Chennai
Hakka Noodles,Chinese,189.0,32,6048.0,60.0,2026-03-19,Bangalore
Hakka Noodles,Chinese,179.0,42,7518.0,60.0,2026-03-19,Mumbai
Hakka Noodles,Chinese,199.0,30,5970.0,60.0,2026-03-19,Delhi
Hakka Noodles,Chinese,199.0,33,6567.0,60.0,2026-03-19,Hyderabad
Hakka Noodles,Chinese,179.0,36,6444.0,60.0,2026-03-19,Pune
Salmon Sushi,Sushi,539.0,21,11319.0,220.0,2026-03-19,Chennai
Salmon Sushi,Sushi,529.0,17,8993.0,220.0,2026-03-19,Bangalore
Salmon Sushi,Sushi,519.0,21,10899.0,220.0,2026-03-19,Mumbai
Salmon Sushi,Sushi,509.0,20,10180.0,220.0,2026-03-19,Delhi
Salmon Sushi,Sushi,529.0,24,12696.0,220.0,2026-03-19,Hyderabad
Salmon Sushi,Sushi,549.0,14,7686.0,220.0,2026-03-19,Pune
Penne Alfredo,Pasta,209.0,42,8778.0,80.0,2026-03-19,Chennai
Penne Alfredo,Pasta,199.0,44,8756.0,80.0,2026-03-19,Bangalore
Penne Alfredo,Pasta,219.0,29,6351.0,80.0,2026-03-19,Mumbai
Penne Alfredo,Pasta,199.0,43,8557.0,80.0,2026-03-19,Delhi
Penne Alfredo,Pasta,229.0,33,7557.0,80.0,2026-03-19,Hyderabad
Penne Alfredo,Pasta,239.0,29,6931.0,80.0,2026-03-19,Pune
Chicken Biryani,Biryani,279.0,45,12555.0,100.0,2026-03-20,Chennai
Chicken Biryani,Biryani,299.0,42,12558.0,100.0,2026-03-20,Bangalore
Chicken Biryani,Biryani,269.0,72,19368.0,100.0,2026-03-20,Mumbai
Chicken Biryani,Biryani,269.0,55,14795.0,100.0,2026-03-20,Delhi
Chicken Biryani,Biryani,259.0,65,16835.0,100.0,2026-03-20,Hyderabad
Chicken Biryani,Biryani,269.0,48,12912.0,100.0,2026-03-20,Pune
Margherita Pizza,Pizza,319.0,41,13079.0,120.0,2026-03-20,Chennai
Margherita Pizza,Pizza,329.0,51,16779.0,120.0,2026-03-20,Bangalore
Margherita Pizza,Pizza,349.0,32,11168.0,120.0,2026-03-20,Mumbai
Margherita Pizza,Pizza,309.0,46,14214.0,120.0,2026-03-20,Delhi
Margherita Pizza,Pizza,319.0,47,14993.0,120.0,2026-03-20,Hyderabad
Margherita Pizza,Pizza,349.0,40,13960.0,120.0,2026-03-20,Pune
Veggie Burger,Burger,149.0,55,8195.0,45.0,2026-03-20,Chennai
Veggie Burger,Burger,139.0,65,9035.0,45.0,2026-03-20,Bangalore
Veggie Burger,Burger,129.0,75,9675.0,45.0,2026-03-20,Mumbai
Veggie Burger,Burger,129.0,75,9675.0,45.0,2026-03-20,Delhi
Veggie Burger,Burger,129.0,58,7482.0,45.0,2026-03-20,Hyderabad
Veggie Burger,Burger,159.0,49,7791.0,45.0,2026-03-20,Pune
Hakka Noodles,Chinese,179.0,49,8771.0,60.0,2026-03-20,Chennai
Hakka Noodles,Chinese,179.0,47,8413.0,60.0,2026-03-20,Bangalore
Hakka Noodles,Chinese,199.0,29,5771.0,60.0,2026-03-20,Mumbai
Hakka Noodles,Chinese,159.0,50,7950.0,60.0,2026-03-20,Delhi
Hakka Noodles,Chinese,179.0,29,5191.0,60.0,2026-03-20,Hyderabad
Hakka Noodles,Chinese,199.0,37,7363.0,60.0,2026-03-20,Pune
Salmon Sushi,Sushi,549.0,23,12627.0,220.0,2026-03-20,Chennai
Salmon Sushi,Sushi,519.0,16,8304.0,220.0,2026-03-20,Bangalore
Salmon Sushi,Sushi,549.0,15,8235.0,220.0,2026-03-20,Mumbai
Salmon Sushi,Sushi,519.0,20,10380.0,220.0,2026-03-20,Delhi
Salmon Sushi,Sushi,539.0,14,7546.0,220.0,2026-03-20,Hyderabad
Salmon Sushi,Sushi,549.0,16,8784.0,220.0,2026-03-20,Pune
Penne Alfredo,Pasta,219.0,37,8103.0,80.0,2026-03-20,Chennai
Penne Alfredo,Pasta,209.0,32,6688.0,80.0,2026-03-20,Bangalore
Penne Alfredo,Pasta,229.0,31,7099.0,80.0,2026-03-20,Mumbai
Penne Alfredo,Pasta,199.0,42,8358.0,80.0,2026-03-20,Delhi
Penne Alfredo,Pasta,199.0,40,7960.0,80.0,2026-03-20,Hyderabad
Penne Alfredo,Pasta,199.0,39,7761.0,80.0,2026-03-20,Pune
Chicken Biryani,Biryani,269.0,69,18561.0,100.0,2026-03-21,Chennai
Chicken Biryani,Biryani,299.0,66,19734.0,100.0,2026-03-21,Bangalore
Chicken Biryani,Biryani,269.0,72,19368.0,100.0,2026-03-21,Mumbai
Chicken Biryani,Biryani,259.0,83,21497.0,100.0,2026-03-21,Delhi
Chicken Biryani,Biryani,299.0,58,17342.0,100.0,2026-03-21,Hyderabad
Chicken Biryani,Biryani,289.0,64,18496.0,100.0,2026-03-21,Pune
Margherita Pizza,Pizza,309.0,56,17304.0,120.0,2026-03-21,Chennai
Margherita Pizza,Pizza,329.0,58,19082.0,120.0,2026-03-21,Bangalore
Margherita Pizza,Pizza,349.0,47,16403.0,120.0,2026-03-21,Mumbai
Margherita Pizza,Pizza,319.0,52,16588.0,120.0,2026-03-21,Delhi
Margherita Pizza,Pizza,319.0,64,20416.0,120.0,2026-03-21,Hyderabad
Margherita Pizza,Pizza,329.0,61,20069.0,120.0,2026-03-21,Pune
Veggie Burger,Burger,129.0,101,13029.0,45.0,2026-03-21,Chennai
Veggie Burger,Burger,139.0,77,10703.0,45.0,2026-03-21,Bangalore
Veggie Burger,Burger,119.0,107,12733.0,45.0,2026-03-21,Mumbai
Veggie Burger,Burger,119.0,109,12971.0,45.0,2026-03-21,Delhi
Veggie Burger,Burger,129.0,96,12384.0,45.0,2026-03-21,Hyderabad
Veggie Burger,Burger,159.0,60,9540.0,45.0,2026-03-21,Pune
Hakka Noodles,Chinese,169.0,60,10140.0,60.0,2026-03-21,Chennai
Hakka Noodles,Chinese,159.0,66,10494.0,60.0,2026-03-21,Bangalore
Hakka Noodles,Chinese,199.0,49,9751.0,60.0,2026-03-21,Mumbai
Hakka Noodles,Chinese,179.0,38,6802.0,60.0,2026-03-21,Delhi
Hakka Noodles,Chinese,159.0,64,10176.0,60.0,2026-03-21,Hyderabad
Hakka Noodles,Chinese,179.0,73,13067.0,60.0,2026-03-21,Pune
Salmon Sushi,Sushi,539.0,22,11858.0,220.0,2026-03-21,Chennai
Salmon Sushi,Sushi,549.0,21,11529.0,220.0,2026-03-21,Bangalore
Salmon Sushi,Sushi,509.0,26,13234.0,220.0,2026-03-21,Mumbai
Salmon Sushi,Sushi,529.0,25,13225.0,220.0,2026-03-21,Delhi
Salmon Sushi,Sushi,529.0,28,14812.0,220.0,2026-03-21,Hyderabad
Salmon Sushi,Sushi,529.0,20,10580.0,220.0,2026-03-21,Pune
Penne Alfredo,Pasta,209.0,53,11077.0,80.0,2026-03-21,Chennai
Penne Alfredo,Pasta,209.0,52,10868.0,80.0,2026-03-21,Bangalore
Penne Alfredo,Pasta,229.0,42,9618.0,80.0,2026-03-21,Mumbai
Penne Alfredo,Pasta,229.0,45,10305.0,80.0,2026-03-21,Delhi
Penne Alfredo,Pasta,219.0,52,11388.0,80.0,2026-03-21,Hyderabad
Penne Alfredo,Pasta,209.0,54,11286.0,80.0,2026-03-21,Pune
Chicken Biryani,Biryani,299.0,56,16744.0,100.0,2026-03-22,Chennai
Chicken Biryani,Biryani,299.0,76,22724.0,100.0,2026-03-22,Bangalore
Chicken Biryani,Biryani,279.0,74,20646.0,100.0,2026-03-22,Mumbai
Chicken Biryani,Biryani,269.0,80,21520.0,100.0,2026-03-22,Delhi
Chicken Biryani,Biryani,299.0,68,20332.0,100.0,2026-03-22,Hyderabad
Chicken Biryani,Biryani,269.0,77,20713.0,100.0,2026-03-22,Pune
Margherita Pizza,Pizza,339.0,71,24069.0,120.0,2026-03-22,Chennai
Margherita Pizza,Pizza,329.0,63,20727.0,120.0,2026-03-22,Bangalore
Margherita Pizza,Pizza,329.0,53,17437.0,120.0,2026-03-22,Mumbai
Margherita Pizza,Pizza,319.0,63,20097.0,120.0,2026-03-22,Delhi
Margherita Pizza,Pizza,319.0,69,22011.0,120.0,2026-03-22,Hyderabad
Margherita Pizza,Pizza,309.0,84,25956.0,120.0,2026-03-22,Pune
Veggie Burger,Burger,159.0,81,12879.0,45.0,2026-03-22,Chennai
Veggie Burger,Burger,149.0,71,10579.0,45.0,2026-03-22,Bangalore
Veggie Burger,Burger,159.0,103,16377.0,45.0,2026-03-22,Mumbai
Veggie Burger,Burger,119.0,113,13447.0,45.0,2026-03-22,Delhi
Veggie Burger,Burger,129.0,117,15093.0,45.0,2026-03-22,Hyderabad
Veggie Burger,Burger,159.0,73,11607.0,45.0,2026-03-22,Pune
Hakka Noodles,Chinese,179.0,65,11635.0,60.0,2026-03-22,Chennai
Hakka Noodles,Chinese,199.0,60,11940.0,60.0,2026-03-22,Bangalore
Hakka Noodles,Chinese,169.0,75,12675.0,60.0,2026-03-22,Mumbai
Hakka Noodles,Chinese,199.0,62,12338.0,60.0,2026-03-22,Delhi
Hakka Noodles,Chinese,159.0,77,12243.0,60.0,2026-03-22,Hyderabad
Hakka Noodles,Chinese,189.0,54,10206.0,60.0,2026-03-22,Pune
Salmon Sushi,Sushi,519.0,24,12456.0,220.0,2026-03-22,Chennai
Salmon Sushi,Sushi,529.0,27,14283.0,220.0,2026-03-22,Bangalore
Salmon Sushi,Sushi,509.0,31,15779.0,220.0,2026-03-22,Mumbai
Salmon Sushi,Sushi,519.0,26,13494.0,220.0,2026-03-22,Delhi
Salmon Sushi,Sushi,529.0,30,15870.0,220.0,2026-03-22,Hyderabad
Salmon Sushi,Sushi,529.0,32,16928.0,220.0,2026-03-22,Pune
Penne Alfredo,Pasta,209.0,44,9196.0,80.0,2026-03-22,Chennai
Penne Alfredo,Pasta,199.0,48,9552.0,80.0,2026-03-22,Bangalore
Penne Alfredo,Pasta,219.0,48,10512.0,80.0,2026-03-22,Mumbai
Penne Alfredo,Pasta,229.0,48,10992.0,80.0,2026-03-22,Delhi
Penne Alfredo,Pasta,199.0,50,9950.0,80.0,2026-03-22,Hyderabad
Penne Alfredo,Pasta,219.0,58,12702.0,80.0,2026-03-22,Pune
Chicken Biryani,Biryani,269.0,58,15602.0,100.0,2026-03-23,Chennai
Chicken Biryani,Biryani,269.0,55,14795.0,100.0,2026-03-23,Bangalore
Chicken Biryani,Biryani,259.0,46,11914.0,100.0,2026-03-23,Mumbai
Chicken Biryani,Biryani,279.0,42,11718.0,100.0,2026-03-23,Delhi
Chicken Biryani,Biryani,279.0,54,15066.0,100.0,2026-03-23,Hyderabad
Chicken Biryani,Biryani,259.0,40,10360.0,100.0,2026-03-23,Pune
Margherita Pizza,Pizza,309.0,56,17304.0,120.0,2026-03-23,Chennai
Margherita Pizza,Pizza,309.0,48,14832.0,120.0,2026-03-23,Bangalore
Margherita Pizza,Pizza,339.0,62,21018.0,120.0,2026-03-23,Mumbai
Margherita Pizza,Pizza,339.0,56,18984.0,120.0,2026-03-23,Delhi
Margherita Pizza,Pizza,339.0,41,13899.0,120.0,2026-03-23,Hyderabad
Margherita Pizza,Pizza,319.0,46,14674.0,120.0,2026-03-23,Pune
Veggie Burger,Burger,149.0,65,9685.0,45.0,2026-03-23,Chennai
Veggie Burger,Burger,149.0,71,10579.0,45.0,2026-03-23,Bangalore
Veggie Burger,Burger,149.0,42,6258.0,45.0,2026-03-23,Mumbai
Veggie Burger,Burger,139.0,45,6255.0,45.0,2026-03-23,Delhi
Veggie Burger,Burger,159.0,47,7473.0,45.0,2026-03-23,Hyderabad
Veggie Burger,Burger,149.0,61,9089.0,45.0,2026-03-23,Pune
Hakka Noodles,Chinese,159.0,51,8109.0,60.0,2026-03-23,Chennai
Hakka Noodles,Chinese,189.0,45,8505.0,60.0,2026-03-23,Bangalore
Hakka Noodles,Chinese,199.0,30,5970.0,60.0,2026-03-23,Mumbai
Hakka Noodles,Chinese,169.0,29,4901.0,60.0,2026-03-23,Delhi
Hakka Noodles,Chinese,169.0,50,8450.0,60.0,2026-03-23,Hyderabad
Hakka Noodles,Chinese,189.0,34,6426.0,60.0,2026-03-23,Pune
Salmon Sushi,Sushi,509.0,13,6617.0,220.0,2026-03-23,Chennai
Salmon Sushi,Sushi,509.0,19,9671.0,220.0,2026-03-23,Bangalore
Salmon Sushi,Sushi,529.0,20,10580.0,220.0,2026-03-23,Mumbai
Salmon Sushi,Sushi,509.0,18,9162.0,220.0,2026-03-23,Delhi
Salmon Sushi,Sushi,529.0,17,8993.0,220.0,2026-03-23,Hyderabad
Salmon Sushi,Sushi,529.0,18,9522.0,220.0,2026-03-23,Pune
Penne Alfredo,Pasta,199.0,36,7164.0,80.0,2026-03-23,Chennai
Penne Alfredo,Pasta,199.0,30,5970.0,80.0,2026-03-23,Bangalore
Penne Alfredo,Pasta,219.0,30,6570.0,80.0,2026-03-23,Mumbai
Penne Alfredo,Pasta,209.0,38,7942.0,80.0,2026-03-23,Delhi
Penne Alfredo,Pasta,229.0,33,7557.0,80.0,2026-03-23,Hyderabad
Penne Alfredo,Pasta,209.0,36,7524.0,80.0,2026-03-23,Pune
Chicken Biryani,Biryani,259.0,49,12691.0,100.0,2026-03-24,Chennai
Chicken Biryani,Biryani,299.0,46,13754.0,100.0,2026-03-24,Bangalore
Chicken Biryani,Biryani,259.0,39,10101.0,100.0,2026-03-24,Mumbai
Chicken Biryani,Biryani,279.0,53,14787.0,100.0,2026-03-24,Delhi
Chicken Biryani,Biryani,299.0,57,17043.0,100.0,2026-03-24,Hyderabad
Chicken Biryani,Biryani,299.0,37,11063.0,100.0,2026-03-24,Pune
Margherita Pizza,Pizza,339.0,38,12882.0,120.0,2026-03-24,Chennai
Margherita Pizza,Pizza,309.0,52,16068.0,120.0,2026-03-24,Bangalore
Margherita Pizza,Pizza,339.0,50,16950.0,120.0,2026-03-24,Mumbai
Margherita Pizza,Pizza,319.0,43,13717.0,120.0,2026-03-24,Delhi
Margherita Pizza,Pizza,349.0,36,12564.0,120.0,2026-03-24,Hyderabad
Margherita Pizza,Pizza,339.0,30,10170.0,120.0,2026-03-24,Pune
Veggie Burger,Burger,129.0,69,8901.0,45.0,2026-03-24,Chennai
Veggie Burger,Burger,119.0,99,11781.0,45.0,2026-03-24,Bangalore
Veggie Burger,Burger,119.0,79,9401.0,45.0,2026-03-24,Mumbai
Veggie Burger,Burger,139.0,61,8479.0,45.0,2026-03-24,Delhi
Veggie Burger,Burger,129.0,71,9159.0,45.0,2026-03-24,Hyderabad
Veggie Burger,Burger,129.0,68,8772.0,45.0,2026-03-24,Pune
Hakka Noodles,Chinese,189.0,34,6426.0,60.0,2026-03-24,Chennai
Hakka Noodles,Chinese,199.0,41,8159.0,60.0,2026-03-24,Bangalore
Hakka Noodles,Chinese,199.0,38,7562.0,60.0,2026-03-24,Mumbai
Hakka Noodles,Chinese,179.0,42,7518.0,60.0,2026-03-24,Delhi
Hakka Noodles,Chinese,179.0,35,6265.0,60.0,2026-03-24,Hyderabad
Hakka Noodles,Chinese,179.0,50,8950.0,60.0,2026-03-24,Pune
Salmon Sushi,Sushi,519.0,20,10380.0,220.0,2026-03-24,Chennai
Salmon Sushi,Sushi,509.0,17,8653.0,220.0,2026-03-24,Bangalore
Salmon Sushi,Sushi,509.0,21,10689.0,220.0,2026-03-24,Mumbai
Salmon Sushi,Sushi,539.0,17,9163.0,220.0,2026-03-24,Delhi
Salmon Sushi,Sushi,549.0,16,8784.0,220.0,2026-03-24,Hyderabad
Salmon Sushi,Sushi,549.0,16,8784.0,220.0,2026-03-24,Pune
Penne Alfredo,Pasta,229.0,23,5267.0,80.0,2026-03-24,Chennai
Penne Alfredo,Pasta,209.0,38,7942.0,80.0,2026-03-24,Bangalore
Penne Alfredo,Pasta,199.0,27,5373.0,80.0,2026-03-24,Mumbai
Penne Alfredo,Pasta,219.0,27,5913.0,80.0,2026-03-24,Delhi
Penne Alfredo,Pasta,199.0,26,5174.0,80.0,2026-03-24,Hyderabad
Penne Alfredo,Pasta,229.0,31,7099.0,80.0,2026-03-24,Pune
Chicken Biryani,Biryani,259.0,57,14763.0,100.0,2026-03-25,Chennai
Chicken Biryani,Biryani,279.0,50,13950.0,100.0,2026-03-25,Bangalore
Chicken Biryani,Biryani,299.0,40,11960.0,100.0,2026-03-25,Mumbai
Chicken Biryani,Biryani,289.0,41,11849.0,100.0,2026-03-25,Delhi
Chicken Biryani,Biryani,269.0,59,15871.0,100.0,2026-03-25,Hyderabad
Chicken Biryani,Biryani,259.0,53,13727.0,100.0,2026-03-25,Pune
Margherita Pizza,Pizza,309.0,51,15759.0,120.0,2026-03-25,Chennai
Margherita Pizza,Pizza,319.0,40,12760.0,120.0,2026-03-25,Bangalore
Margherita Pizza,Pizza,319.0,48,15312.0,120.0,2026-03-25,Mumbai
Margherita Pizza,Pizza,329.0,53,17437.0,120.0,2026-03-25,Delhi
Margherita Pizza,Pizza,309.0,53,16377.0,120.0,2026-03-25,Hyderabad
Margherita Pizza,Pizza,339.0,39,13221.0,120.0,2026-03-25,Pune
Veggie Burger,Burger,119.0,78,9282.0,45.0,2026-03-25,Chennai
Veggie Burger,Burger,139.0,60,8340.0,45.0,2026-03-25,Bangalore
Veggie Burger,Burger,149.0,56,8344.0,45.0,2026-03-25,Mumbai
Veggie Burger,Burger,149.0,54,8046.0,45.0,2026-03-25,Delhi
Veggie Burger,Burger,149.0,55,8195.0,45.0,2026-03-25,Hyderabad
Veggie Burger,Burger,139.0,64,8896.0,45.0,2026-03-25,Pune
Hakka Noodles,Chinese,159.0,40,6360.0,60.0,2026-03-25,Chennai
Hakka Noodles,Chinese,199.0,31,6169.0,60.0,2026-03-25,Bangalore
Hakka Noodles,Chinese,189.0,31,5859.0,60.0,2026-03-25,Mumbai
Hakka Noodles,Chinese,169.0,34,5746.0,60.0,2026-03-25,Delhi
Hakka Noodles,Chinese,179.0,34,6086.0,60.0,2026-03-25,Hyderabad
Hakka Noodles,Chinese,189.0,40,7560.0,60.0,2026-03-25,Pune
Salmon Sushi,Sushi,529.0,16,8464.0,220.0,2026-03-25,Chennai
Salmon Sushi,Sushi,519.0,20,10380.0,220.0,2026-03-25,Bangalore
Salmon Sushi,Sushi,539.0,18,9702.0,220.0,2026-03-25,Mumbai
Salmon Sushi,Sushi,509.0,13,6617.0,220.0,2026-03-25,Delhi
Salmon Sushi,Sushi,529.0,20,10580.0,220.0,2026-03-25,Hyderabad
Salmon Sushi,Sushi,539.0,20,10780.0,220.0,2026-03-25,Pune
Penne Alfredo,Pasta,229.0,27,6183.0,80.0,2026-03-25,Chennai
Penne Alfredo,Pasta,219.0,36,7884.0,80.0,2026-03-25,Bangalore
Penne Alfredo,Pasta,209.0,31,6479.0,80.0,2026-03-25,Mumbai
Penne Alfredo,Pasta,219.0,34,7446.0,80.0,2026-03-25,Delhi
Penne Alfredo,Pasta,239.0,25,5975.0,80.0,2026-03-25,Hyderabad
Penne Alfredo,Pasta,199.0,28,5572.0,80.0,2026-03-25,Pune
Chicken Biryani,Biryani,269.0,52,13988.0,100.0,2026-03-26,Chennai
Chicken Biryani,Biryani,259.0,57,14763.0,100.0,2026-03-26,Bangalore
Chicken Biryani,Biryani,259.0,55,14245.0,100.0,2026-03-26,Mumbai
Chicken Biryani,Biryani,279.0,43,11997.0,100.0,2026-03-26,Delhi
Chicken Biryani,Biryani,299.0,44,13156.0,100.0,2026-03-26,Hyderabad
Chicken Biryani,Biryani,289.0,51,14739.0,100.0,2026-03-26,Pune
Margherita Pizza,Pizza,349.0,40,13960.0,120.0,2026-03-26,Chennai
Margherita Pizza,Pizza,319.0,48,15312.0,120.0,2026-03-26,Bangalore
